CARD_NUMBER,CARD_EXPIRY,TRACK2_DATA,PIN_BLOCK,ACCOUNT_NUMBER
4000000000000328,2712,4000000000000328=27121011234500001,04BD4853380818D3,00000000000000000328
4000000000000329,2608,4000000000000329=26081011234500001,04725C3A60FA38A1,00000000000000000329
4000000000000330,2603,4000000000000330=26031011234500001,04C44B9A382E0C62,00000000000000000330
4000000000000331,2706,4000000000000331=27061011234500001,048F693D43557A5A,00000000000000000331
4000000000000332,2708,4000000000000332=27081011234500001,049D3AD268B22581,00000000000000000332
4000000000000333,2512,4000000000000333=25121011234500001,049D269E4B3F793D,00000000000000000333
4000000000000334,3011,4000000000000334=30111011234500001,04D44F99566161D3,00000000000000000334
4000000000000335,2605,4000000000000335=26051011234500001,043B212A765D29A2,00000000000000000335
4000000000000336,2906,4000000000000336=29061011234500001,04370794759163BE,00000000000000000336
4000000000000337,2507,4000000000000337=25071011234500001,040C4D3867135192,00000000000000000337
4000000000000338,2901,4000000000000338=29011011234500001,041B05270C4C622C,00000000000000000338
4000000000000339,3008,4000000000000339=30081011234500001,047570D0544C6E5B,00000000000000000339
4000000000000340,2808,4000000000000340=28081011234500001,04897F3E17E14B80,00000000000000000340
4000000000000341,2505,4000000000000341=25051011234500001,046209412C6C43BE,00000000000000000341
4000000000000342,2911,4000000000000342=29111011234500001,04D1643B5C0F5983,00000000000000000342
4000000000000343,2712,4000000000000343=27121011234500001,04365A4D293A39AB,00000000000000000343
4000000000000344,2909,4000000000000344=29091011234500001,04B36DE740C863E6,00000000000000000344
4000000000000345,2702,4000000000000345=27021011234500001,04B74BE32269624E,00000000000000000345
4000000000000346,2502,4000000000000346=25021011234500001,041F73F3583634BD,00000000000000000346
4000000000000347,2912,4000000000000347=29121011234500001,049A702E620B24D7,00000000000000000347
4000000000000348,2707,4000000000000348=27071011234500001,04404072098B6DF2,00000000000000000348
4000000000000349,2910,4000000000000349=29101011234500001,04EF2E600A0C4A47,00000000000000000349
4000000000000350,2703,4000000000000350=27031011234500001,044975501DC620A7,00000000000000000350
4000000000000351,2910,4000000000000351=29101011234500001,04A34F792B8C3828,00000000000000000351
4000000000000352,2702,4000000000000352=27021011234500001,043723AE7A737F04,00000000000000000352
4000000000000353,2610,4000000000000353=26101011234500001,04D7390378B531F3,00000000000000000353
4000000000000354,2510,4000000000000354=25101011234500001,04977DB363097ED7,00000000000000000354
4000000000000355,2606,4000000000000355=26061011234500001,04B32E766753349B,00000000000000000355
4000000000000356,2508,4000000000000356=25081011234500001,04E1792E547D471B,00000000000000000356
4000000000000357,2907,4000000000000357=29071011234500001,04042CC71E62186D,00000000000000000357
4000000000000358,2907,4000000000000358=29071011234500001,04083D1B271A4C40,00000000000000000358
4000000000000359,2510,4000000000000359=25101011234500001,04C70C4112534C4B,00000000000000000359
4000000000000360,2608,4000000000000360=26081011234500001,04593DE949C47ECA,00000000000000000360
4000000000000361,2611,4000000000000361=26111011234500001,046C3BC833A861EB,00000000000000000361
4000000000000362,3004,4000000000000362=30041011234500001,04B66C1C4E2F5598,00000000000000000362
4000000000000363,2503,4000000000000363=25031011234500001,04744D117942759F,00000000000000000363
4000000000000364,2712,4000000000000364=27121011234500001,04D53E9250AE38FB,00000000000000000364
4000000000000365,2508,4000000000000365=25081011234500001,04C15C6D4B716CCF,00000000000000000365
4000000000000366,3006,4000000000000366=30061011234500001,04071D9E36AA556A,00000000000000000366
4000000000000367,2906,4000000000000367=29061011234500001,04A34F4656AB4533,00000000000000000367
4000000000000368,2809,4000000000000368=28091011234500001,04B635B67DD91467,00000000000000000368
4000000000000369,2604,4000000000000369=26041011234500001,0491235304736B6C,00000000000000000369
4000000000000370,2812,4000000000000370=28121011234500001,0499705B12DE57FA,00000000000000000370
4000000000000371,2703,4000000000000371=27031011234500001,040C453436D17A87,00000000000000000371
4000000000000372,2608,4000000000000372=26081011234500001,04512F9710C408D1,00000000000000000372
4000000000000373,2705,4000000000000373=27051011234500001,041E4FF856740E98,00000000000000000373
4000000000000374,2802,4000000000000374=28021011234500001,04EB5C1613A100DC,00000000000000000374
4000000000000375,2607,4000000000000375=26071011234500001,04745FB23D4A2B6A,00000000000000000375
4000000000000376,2806,4000000000000376=28061011234500001,047B4FCA1F3E4C05,00000000000000000376
4000000000000377,2801,4000000000000377=28011011234500001,04FE782C773F4CF6,00000000000000000377
4000000000000378,2606,4000000000000378=26061011234500001,04CB169C2F950E53,00000000000000000378
4000000000000379,2609,4000000000000379=26091011234500001,04A6156128583A24,00000000000000000379
4000000000000380,3005,4000000000000380=30051011234500001,04D654920B8F0A94,00000000000000000380
4000000000000381,2909,4000000000000381=29091011234500001,04737E3713655300,00000000000000000381
4000000000000382,2502,4000000000000382=25021011234500001,04834C7C1336366A,00000000000000000382
4000000000000383,2501,4000000000000383=25011011234500001,043312BC2E060266,00000000000000000383
4000000000000384,2709,4000000000000384=27091011234500001,04DE73FB3168704C,00000000000000000384
4000000000000385,3007,4000000000000385=30071011234500001,04883DCB56B467D7,00000000000000000385
4000000000000386,3002,4000000000000386=30021011234500001,04C3298505A439D4,00000000000000000386
4000000000000387,2707,4000000000000387=27071011234500001,04E91EE40F0768F2,00000000000000000387
4000000000000388,2909,4000000000000388=29091011234500001,04B36EB6758B3C79,00000000000000000388
4000000000000389,2610,4000000000000389=26101011234500001,04F01BA8007852CA,00000000000000000389
4000000000000390,3007,4000000000000390=30071011234500001,044D6D044E2E4884,00000000000000000390
4000000000000391,2906,4000000000000391=29061011234500001,041401297B4E3A0A,00000000000000000391
4000000000000392,2502,4000000000000392=25021011234500001,04A474B8243A5DDE,00000000000000000392
4000000000000393,3008,4000000000000393=30081011234500001,049E64117F740DA8,00000000000000000393
4000000000000394,2505,4000000000000394=25051011234500001,046205BA66A3140C,00000000000000000394
4000000000000395,2505,4000000000000395=25051011234500001,04763358246D0299,00000000000000000395
4000000000000396,2606,4000000000000396=26061011234500001,047F37914A605272,00000000000000000396
4000000000000397,2906,4000000000000397=29061011234500001,042323F2519E4FC5,00000000000000000397
4000000000000398,2510,4000000000000398=25101011234500001,04F0719F06572BB7,00000000000000000398
4000000000000399,2603,4000000000000399=26031011234500001,04086CC719AE5024,00000000000000000399
4000000000000400,2805,4000000000000400=28051011234500001,049B468C758146DB,00000000000000000400
4000000000000401,2904,4000000000000401=29041011234500001,04912B71241C2BD5,00000000000000000401
4000000000000402,2501,4000000000000402=25011011234500001,043E1FFC52756C6B,00000000000000000402
4000000000000403,2507,4000000000000403=25071011234500001,043514C44A717175,00000000000000000403
4000000000000404,2602,4000000000000404=26021011234500001,0467532E06E11FB2,00000000000000000404
4000000000000405,3008,4000000000000405=30081011234500001,043D560D6C833854,00000000000000000405
4000000000000406,2510,4000000000000406=25101011234500001,0487021E3C8B0C2F,00000000000000000406
4000000000000407,3001,4000000000000407=30011011234500001,0403189447CC0FF5,00000000000000000407
4000000000000408,2503,4000000000000408=25031011234500001,04E56A4402F85463,00000000000000000408
4000000000000409,2810,4000000000000409=28101011234500001,04FF6BDE7ECC0102,00000000000000000409
4000000000000410,2911,4000000000000410=29111011234500001,04042E2062D00FAA,00000000000000000410
4000000000000411,2809,4000000000000411=28091011234500001,04B2589428DD3FF9,00000000000000000411
4000000000000412,2803,4000000000000412=28031011234500001,0491650F10924A14,00000000000000000412
4000000000000413,3006,4000000000000413=30061011234500001,04771333521334D1,00000000000000000413
4000000000000414,2809,4000000000000414=28091011234500001,04061B2274362D25,00000000000000000414
4000000000000415,2803,4000000000000415=28031011234500001,046003B323EF5B97,00000000000000000415
4000000000000416,2511,4000000000000416=25111011234500001,045C79DC09C71201,00000000000000000416
4000000000000417,2811,4000000000000417=28111011234500001,04F0262277974EB5,00000000000000000417
4000000000000418,2908,4000000000000418=29081011234500001,04A25A616BB06B71,00000000000000000418
4000000000000419,2502,4000000000000419=25021011234500001,044B14E83FD24657,00000000000000000419
4000000000000420,2609,4000000000000420=26091011234500001,043E2F79521E39C4,00000000000000000420
4000000000000421,2808,4000000000000421=28081011234500001,043A08347CF13135,00000000000000000421
4000000000000422,2506,4000000000000422=25061011234500001,046079752BC7047E,00000000000000000422
4000000000000423,3011,4000000000000423=30111011234500001,040C6EBA367771A2,00000000000000000423
4000000000000424,2511,4000000000000424=25111011234500001,04BC3FD85B00154E,00000000000000000424
4000000000000425,2608,4000000000000425=26081011234500001,04452AD036126EB4,00000000000000000425
4000000000000426,2607,4000000000000426=26071011234500001,04A84C5046DE55BD,00000000000000000426
4000000000000427,2606,4000000000000427=26061011234500001,0494238B654D3BE8,00000000000000000427
4000000000000428,2904,4000000000000428=29041011234500001,0439086802DD2CA3,00000000000000000428
4000000000000429,2805,4000000000000429=28051011234500001,04826C682AFE4A80,00000000000000000429
4000000000000430,2611,4000000000000430=26111011234500001,04EC5AF700407A37,00000000000000000430
4000000000000431,2909,4000000000000431=29091011234500001,04E776A7675D1694,00000000000000000431
4000000000000432,2505,4000000000000432=25051011234500001,040224333B204959,00000000000000000432
4000000000000433,2712,4000000000000433=27121011234500001,04F93E65254A3E97,00000000000000000433
4000000000000434,2909,4000000000000434=29091011234500001,04966EFD51EF6A6A,00000000000000000434
4000000000000435,2708,4000000000000435=27081011234500001,049A621035271EB1,00000000000000000435
4000000000000436,2611,4000000000000436=26111011234500001,04180BB820D45FCE,00000000000000000436
4000000000000437,2905,4000000000000437=29051011234500001,042A3DD31957123D,00000000000000000437
4000000000000438,3003,4000000000000438=30031011234500001,04B07CC4032B3DE7,00000000000000000438
4000000000000439,2604,4000000000000439=26041011234500001,040D2D07663B1459,00000000000000000439
4000000000000440,3010,4000000000000440=30101011234500001,04BB56867413502C,00000000000000000440
4000000000000441,2511,4000000000000441=25111011234500001,04A52ACC674B4D3F,00000000000000000441
4000000000000442,2801,4000000000000442=28011011234500001,045664731BC46AAD,00000000000000000442
4000000000000443,2603,4000000000000443=26031011234500001,04685F5A70975CE1,00000000000000000443
4000000000000444,2501,4000000000000444=25011011234500001,04BB7A9D1A323B1E,00000000000000000444
4000000000000445,2511,4000000000000445=25111011234500001,04686AA62FD41404,00000000000000000445
4000000000000446,2503,4000000000000446=25031011234500001,04DC46B640201E43,00000000000000000446
4000000000000447,2603,4000000000000447=26031011234500001,04581D7101C47BC6,00000000000000000447
4000000000000448,2708,4000000000000448=27081011234500001,047E258416AE664F,00000000000000000448
4000000000000449,3010,4000000000000449=30101011234500001,04FC00DC389C3858,00000000000000000449
4000000000000450,2709,4000000000000450=27091011234500001,04BF6939420B0C97,00000000000000000450
4000000000000451,2901,4000000000000451=29011011234500001,048739164DAF2E56,00000000000000000451
4000000000000452,2802,4000000000000452=28021011234500001,04D00B2926D46CA7,00000000000000000452
4000000000000453,2604,4000000000000453=26041011234500001,044E2ABD1C8B0AF8,00000000000000000453
4000000000000454,2911,4000000000000454=29111011234500001,044C66E272425099,00000000000000000454
4000000000000455,2711,4000000000000455=27111011234500001,04DC03086F49161E,00000000000000000455
4000000000000456,2808,4000000000000456=28081011234500001,046D467D6C333644,00000000000000000456
4000000000000457,2808,4000000000000457=28081011234500001,044E09D643BF39DD,00000000000000000457
4000000000000458,3009,4000000000000458=30091011234500001,041227D17EBE3A97,00000000000000000458
4000000000000459,2702,4000000000000459=27021011234500001,0478293E36DD1E17,00000000000000000459
4000000000000460,3006,4000000000000460=30061011234500001,045027CC51C3743A,00000000000000000460
4000000000000461,2907,4000000000000461=29071011234500001,044909205F4C4749,00000000000000000461
4000000000000462,2711,4000000000000462=27111011234500001,04085D1869C02856,00000000000000000462
4000000000000463,2606,4000000000000463=26061011234500001,046B2DFB0234068F,00000000000000000463
4000000000000464,2804,4000000000000464=28041011234500001,04B90CDD17D21C0B,00000000000000000464
4000000000000465,2905,4000000000000465=29051011234500001,040668EA64B36592,00000000000000000465
4000000000000466,2505,4000000000000466=25051011234500001,047E7C3A65A142F6,00000000000000000466
4000000000000467,2804,4000000000000467=28041011234500001,043A43967A6A43D8,00000000000000000467
4000000000000468,2801,4000000000000468=28011011234500001,04C7617033300CEB,00000000000000000468
4000000000000469,2604,4000000000000469=26041011234500001,046A602745A231B8,00000000000000000469
4000000000000470,2610,4000000000000470=26101011234500001,048C390821D42C89,00000000000000000470
4000000000000471,3002,4000000000000471=30021011234500001,04D75BA8540C09BA,00000000000000000471
4000000000000472,3010,4000000000000472=30101011234500001,04E3544E68A246A4,00000000000000000472
4000000000000473,2711,4000000000000473=27111011234500001,04F42F535CF20490,00000000000000000473
4000000000000474,2507,4000000000000474=25071011234500001,04656A1252436561,00000000000000000474
